Household level identifier,Id,Monthly rent payment,=1 Overcrowding by bedrooms, number of all rooms in the house,=1 Overcrowding by rooms,=1 if the household has refrigerator,number of tablets household owns,Males younger than 12 years of age,Males 12 years of age and older,Total males in the household,Females younger than 12 years of age,Females 12 years of age and older,Total females in the household,persons younger than 12 years of age,persons 12 years of age and older,years of schooling,Years behind in school,=1 if predominant material on the outside wall is block or brick,"=1 if predominant material on the outside wall is socket (wood, zinc or absbesto",=1 if predominant material on the outside wall is prefabricated or cement,=1 if predominant material on the outside wall is waste material,=1 if predominant material on the outside wall is wood ,=1 if predominant material on the outside wall is zink,=1 if predominant material on the outside wall is natural fibers,"=1 if predominant material on the floor is mosaic, ceramic, terrazo",=1 if predominant material on the floor is cement,=1 if predominant material on the floor is  natural material,=1 if no floor at the household,=1 if predominant material on the floor is wood,=1 if predominant material on the roof is metal foil or zink,"=1 if predominant material on the roof is fiber cement, mezzanine ",=1 if predominant material on the roof is natural fibers,=1 if the house has ceiling,=1 if water provision inside the dwelling,=1 if water provision outside the dwelling,"=1 electricity from CNFL, ICE, ESPH/JASEC",=1 electricity from private plant,=1 no electricity in the dwelling,=1 electricity from cooperative,=1 no toilet in the dwelling,=1 toilet connected to sewer or cesspool,=1 toilet connected to  septic tank,=1 toilet connected to black hole or letrine,=1 main source of energy used for cooking electricity,=1 main source of energy used for cooking gas,=1 main source of energy used for cooking wood charcoal,=1 if rubbish disposal mainly by tanker truck,=1 if rubbish disposal mainly by botan hollow or buried,=1 if rubbish disposal mainly by burning,=1 if rubbish disposal mainly by throwing in an unoccupied space,"=1 if rubbish disposal mainly by throwing in river, creek or sea",=1 if disable person,=1 if male,=1 if less than 10 years old,=1 if free or coupled uunion,=1 if married,=1 if divorced,=1 if separated,=1 if widow/er,=1 if household head,=1 if spouse/partner,=1 if son/doughter,=1 if stepson/doughter,=1 if son/doughter in law,=1 if grandson/doughter,=1 if mother/father,=1 if father/mother in law,=1 if brother/sister,=1 if brother/sister in law,=1 if other family member,Number of children 0 to 19 in household,Number of adults in household,# of individuals 65+ in the household,# of total individuals in the household,Dependency rate,average years of education for adults (18+),number of bedrooms,# persons per room,=1 own and fully paid house,"=1 own, paying in installments",=1 rented,=1 precarious,=1 if the household has notebook or desktop computer,=1 if the household has TV,# of mobile phones,=1 region Chorotega,=1 region PacÃƒÂ­fico central,=1 region Brunca,=1 region Huetar AtlÃƒÂ¡ntica,=1 region Huetar Norte,=2 zona rural,Age in years,Years of education of head of household,wall_condition,roof_condition,floor_condition,education_level,Target
dce01dcc3,ID_cbb9fded4,0.0,0,5,0,1,1.0,2,3,5,1,2,3,3,5,6,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,8,3.0,4.5,3,3.0,1,0,0,0,0,0,6,1,0,0,0,0,0,34,3,2,2,2,3,2
dce01dcc3,ID_906d14ae5,0.0,0,5,0,1,1.0,2,3,5,1,2,3,3,5,6,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,8,3.0,4.5,3,3.0,1,0,0,0,0,0,6,1,0,0,0,0,0,12,3,2,2,2,3,2
dce01dcc3,ID_12708703d,0.0,0,5,0,1,1.0,2,3,5,1,2,3,3,5,7,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,8,3.0,4.5,3,3.0,1,0,0,0,0,0,6,1,0,0,0,0,0,14,3,2,2,2,6,2
dce01dcc3,ID_891c74d8a,0.0,0,5,0,1,1.0,2,3,5,1,2,3,3,5,9,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,8,3.0,4.5,3,3.0,1,0,0,0,0,0,6,1,0,0,0,0,0,16,3,2,2,2,6,2
dce01dcc3,ID_58e86a680,0.0,0,5,0,1,1.0,2,3,5,1,2,3,3,5,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,8,3.0,4.5,3,3.0,1,0,0,0,0,0,6,1,0,0,0,0,0,7,3,2,2,2,1,2
dce01dcc3,ID_610c53f34,0.0,0,5,0,1,1.0,2,3,5,1,2,3,3,5,3,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,8,3.0,4.5,3,3.0,1,0,0,0,0,0,6,1,0,0,0,0,0,42,3,2,2,2,2,2
dce01dcc3,ID_7b090ad69,0.0,0,5,0,1,1.0,2,3,5,1,2,3,3,5,2,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,8,3.0,4.5,3,3.0,1,0,0,0,0,0,6,1,0,0,0,0,0,9,3,2,2,2,2,2
23b969aaf,ID_a3ea08895,0.0,0,4,0,1,0.0,0,1,1,1,2,3,1,3,6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,5.3333335,2,2.0,1,0,0,0,0,1,3,1,0,0,0,0,0,28,6,3,3,3,3,4
23b969aaf,ID_9d02e9d0a,0.0,0,4,0,1,0.0,0,1,1,1,2,3,1,3,7,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,5.3333335,2,2.0,1,0,0,0,0,1,3,1,0,0,0,0,0,24,6,3,3,3,4,4
23b969aaf,ID_bc96fd120,0.0,0,4,0,1,0.0,0,1,1,1,2,3,1,3,3,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,4,0.3333333466666663,5.3333335,2,2.0,1,0,0,0,0,1,3,1,0,0,0,0,0,54,6,3,3,3,2,4
23b969aaf,ID_abddee182,0.0,0,4,0,1,0.0,0,1,1,1,2,3,1,3,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,5.3333335,2,2.0,1,0,0,0,0,1,3,1,0,0,0,0,0,3,6,3,3,3,1,4
93a3492af,ID_758e68a5b,0.0,0,4,0,1,0.0,0,1,1,0,2,2,0,3,6,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,2.0,3.0,2,1.5,1,0,0,0,0,0,1,1,0,0,0,0,0,48,3,2,3,1,3,2
93a3492af,ID_4bea95afc,0.0,0,4,0,1,0.0,0,1,1,0,2,2,0,3,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,3,2.0,3.0,2,1.5,1,0,0,0,0,0,1,1,0,0,0,0,0,75,3,2,3,1,1,2
93a3492af,ID_7a8dfb3ae,0.0,0,4,0,1,0.0,0,1,1,0,2,2,0,3,3,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2.0,3.0,2,1.5,1,0,0,0,0,0,1,1,0,0,0,0,0,65,3,2,3,1,2,2
6a96a96c0,ID_2ce1e9eff,0.0,1,3,1,0,0.0,1,5,6,1,3,4,2,8,4,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,10,1.0,5.1999998,2,5.0,1,0,0,0,0,0,2,1,0,0,0,0,0,36,8,1,2,1,2,4
6a96a96c0,ID_d46d30aca,0.0,1,3,1,0,0.0,1,5,6,1,3,4,2,8,7,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,10,1.0,5.1999998,2,5.0,1,0,0,0,0,0,2,1,0,0,0,0,0,14,8,1,2,1,4,4
6a96a96c0,ID_7fbdcc861,0.0,1,3,1,0,0.0,1,5,6,1,3,4,2,8,4,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,10,1.0,5.1999998,2,5.0,1,0,0,0,0,0,2,1,0,0,0,0,0,13,8,1,2,1,2,4
6a96a96c0,ID_bd3b50b7d,0.0,1,3,1,0,0.0,1,5,6,1,3,4,2,8,6,3.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,10,1.0,5.1999998,2,5.0,1,0,0,0,0,0,2,1,0,0,0,0,0,16,8,1,2,1,3,4
6a96a96c0,ID_2da3a130f,0.0,1,3,1,0,0.0,1,5,6,1,3,4,2,8,8,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,10,1.0,5.1999998,2,5.0,1,0,0,0,0,0,2,1,0,0,0,0,0,56,8,1,2,1,4,4
6a96a96c0,ID_43dd3b35c,0.0,1,3,1,0,0.0,1,5,6,1,3,4,2,8,4,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,10,1.0,5.1999998,2,5.0,1,0,0,0,0,0,2,1,0,0,0,0,0,11,8,1,2,1,2,4
6a96a96c0,ID_717640f8c,0.0,1,3,1,0,0.0,1,5,6,1,3,4,2,8,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,10,1.0,5.1999998,2,5.0,1,0,0,0,0,0,2,1,0,0,0,0,0,7,8,1,2,1,1,4
6a96a96c0,ID_11b5b9db7,0.0,1,3,1,0,0.0,1,5,6,1,3,4,2,8,2,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,10,1.0,5.1999998,2,5.0,1,0,0,0,0,0,2,1,0,0,0,0,0,25,8,1,2,1,2,4
6a96a96c0,ID_b6b19089c,0.0,1,3,1,0,0.0,1,5,6,1,3,4,2,8,6,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,10,1.0,5.1999998,2,5.0,1,0,0,0,0,0,2,1,0,0,0,0,0,22,8,1,2,1,3,4
6a96a96c0,ID_15f43edf6,0.0,1,3,1,0,0.0,1,5,6,1,3,4,2,8,6,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,10,1.0,5.1999998,2,5.0,1,0,0,0,0,0,2,1,0,0,0,0,0,30,8,1,2,1,3,4
f7eecd059,ID_a7144e906,20000.0,0,5,0,1,1.0,1,3,4,1,1,2,2,4,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,6,1.0,8.666667,4,1.5,0,1,0,0,0,0,4,1,0,0,0,0,0,42,9,3,3,3,3,4
f7eecd059,ID_1bf9c65aa,20000.0,0,5,0,1,1.0,1,3,4,1,1,2,2,4,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,6,1.0,8.666667,4,1.5,0,1,0,0,0,0,4,1,0,0,0,0,0,7,9,3,3,3,1,4
f7eecd059,ID_d9937f98b,20000.0,0,5,0,1,1.0,1,3,4,1,1,2,2,4,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,6,1.0,8.666667,4,1.5,0,1,0,0,0,0,4,1,0,0,0,0,0,6,9,3,3,3,1,4
f7eecd059,ID_630c5c2c5,20000.0,0,5,0,1,1.0,1,3,4,1,1,2,2,4,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,6,1.0,8.666667,4,1.5,0,1,0,0,0,0,4,1,0,0,0,0,0,24,9,3,3,3,5,4
f7eecd059,ID_0063aa209,20000.0,0,5,0,1,1.0,1,3,4,1,1,2,2,4,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,6,1.0,8.666667,4,1.5,0,1,0,0,0,0,4,1,0,0,0,0,0,17,9,3,3,3,6,4
f7eecd059,ID_31edaa060,20000.0,0,5,0,1,1.0,1,3,4,1,1,2,2,4,9,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,6,1.0,8.666667,4,1.5,0,1,0,0,0,0,4,1,0,0,0,0,0,57,9,3,3,3,4,4
bf75267aa,ID_602207196,106000.0,0,4,0,1,0.0,0,1,1,0,2,2,0,3,4,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,8.0,3,1.0,0,1,0,0,0,1,1,1,0,0,0,0,0,54,4,3,3,3,2,4
bf75267aa,ID_608a81c09,106000.0,0,4,0,1,0.0,0,1,1,0,2,2,0,3,11,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0.0,8.0,3,1.0,0,1,0,0,0,1,1,1,0,0,0,0,0,24,4,3,3,3,5,4
bf75267aa,ID_a54809f55,106000.0,0,4,0,1,0.0,0,1,1,0,2,2,0,3,9,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0.0,8.0,3,1.0,0,1,0,0,0,1,1,1,0,0,0,0,0,31,4,3,3,3,4,4
bd82509d1,ID_c55e02744,0.0,0,4,0,1,0.0,0,1,1,0,1,1,0,2,3,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0.0,2.0,2,1.0,1,0,0,0,0,0,2,1,0,0,0,0,0,24,1,3,3,3,2,2
bd82509d1,ID_3af5745d5,0.0,0,4,0,1,0.0,0,1,1,0,1,1,0,2,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,2.0,2,1.0,1,0,0,0,0,0,2,1,0,0,0,0,0,52,1,3,3,3,2,2
f15aa1b48,ID_b8f0a8075,0.0,0,4,0,1,0.0,0,2,2,0,2,2,0,4,9,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,8.333333,2,2.0,1,0,0,0,0,0,3,1,0,0,0,0,0,39,6,3,3,3,4,3
f15aa1b48,ID_8c6ad5a9c,0.0,0,4,0,1,0.0,0,2,2,0,2,2,0,4,6,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,8.333333,2,2.0,1,0,0,0,0,0,3,1,0,0,0,0,0,40,6,3,3,3,3,3
f15aa1b48,ID_81facf76f,0.0,0,4,0,1,0.0,0,2,2,0,2,2,0,4,6,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,8.333333,2,2.0,1,0,0,0,0,0,3,1,0,0,0,0,0,13,6,3,3,3,3,3
f15aa1b48,ID_0c41ca724,0.0,0,4,0,1,0.0,0,2,2,0,2,2,0,4,10,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,8.333333,2,2.0,1,0,0,0,0,0,3,1,0,0,0,0,0,20,6,3,3,3,4,3
02ae50d8f,ID_5b794f0f0,0.0,0,5,0,1,1.0,0,1,1,0,1,1,0,2,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,10.5,3,0.66666669,1,0,0,0,0,0,2,1,0,0,0,0,0,51,11,3,3,3,5,4
02ae50d8f,ID_2e4202c07,0.0,0,5,0,1,1.0,0,1,1,0,1,1,0,2,10,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,10.5,3,0.66666669,1,0,0,0,0,0,2,1,0,0,0,0,0,55,11,3,3,3,4,4
57375845b,ID_0147c1e3a,0.0,0,6,0,1,0.0,0,2,2,0,0,0,0,2,9,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1.0,9.0,2,1.0,1,0,0,0,0,1,2,1,0,0,0,0,0,46,9,2,2,2,4,4
57375845b,ID_b400cd3fb,0.0,0,6,0,1,0.0,0,2,2,0,0,0,0,2,8,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1.0,9.0,2,1.0,1,0,0,0,0,1,2,1,0,0,0,0,0,17,9,2,2,2,4,4
f5c8a9227,ID_ea570724f,0.0,0,6,0,1,0.0,0,3,3,0,2,2,0,5,11,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,5,0.6666666933333327,11.75,4,1.25,1,0,0,0,0,0,3,1,0,0,0,0,0,23,6,2,2,2,5,3
f5c8a9227,ID_6d994f2ac,0.0,0,6,0,1,0.0,0,3,3,0,2,2,0,5,6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,5,0.6666666933333327,11.75,4,1.25,1,0,0,0,0,0,3,1,0,0,0,0,0,51,6,2,2,2,3,3
f5c8a9227,ID_1402de00c,0.0,0,6,0,1,0.0,0,3,3,0,2,2,0,5,6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1,5,0.6666666933333327,11.75,4,1.25,1,0,0,0,0,0,3,1,0,0,0,0,0,77,6,2,2,2,3,3
f5c8a9227,ID_609a21782,0.0,0,6,0,1,0.0,0,3,3,0,2,2,0,5,11,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,5,0.6666666933333327,11.75,4,1.25,1,0,0,0,0,0,3,1,0,0,0,0,0,19,6,2,2,2,6,3
f5c8a9227,ID_8bf41deff,0.0,0,6,0,1,0.0,0,3,3,0,2,2,0,5,13,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,5,0.6666666933333327,11.75,4,1.25,1,0,0,0,0,0,3,1,0,0,0,0,0,20,6,2,2,2,8,3
bb15f1e68,ID_68d92fd0f,0.0,0,5,0,1,1.0,0,1,1,0,2,2,0,3,6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,4.0,3,1.0,1,0,0,0,0,0,2,1,0,0,0,0,0,56,6,3,3,3,3,4
bb15f1e68,ID_44f79e3e9,0.0,0,5,0,1,1.0,0,1,1,0,2,2,0,3,6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,4.0,3,1.0,1,0,0,0,0,0,2,1,0,0,0,0,0,61,6,3,3,3,3,4
bb15f1e68,ID_2196fe183,0.0,0,5,0,1,1.0,0,1,1,0,2,2,0,3,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0.0,4.0,3,1.0,1,0,0,0,0,0,2,1,0,0,0,0,0,23,6,3,3,3,1,4
bb8f97e33,ID_0c579fe77,0.0,0,7,0,1,0.0,0,2,2,0,1,1,0,3,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2.0,8.666667,3,1.0,1,0,0,0,0,1,3,1,0,0,0,0,0,67,6,2,2,2,3,4
bb8f97e33,ID_62d8df0ea,0.0,0,7,0,1,0.0,0,2,2,0,1,1,0,3,4,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,3,2.0,8.666667,3,1.0,1,0,0,0,0,1,3,1,0,0,0,0,0,68,6,2,2,2,2,4
bb8f97e33,ID_0e8276ccd,0.0,0,7,0,1,0.0,0,2,2,0,1,1,0,3,16,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,2.0,8.666667,3,1.0,1,0,0,0,0,1,3,1,0,0,0,0,0,43,6,2,2,2,8,4
f40bcfa41,ID_a965ba5d9,400000.0,0,6,0,1,0.0,0,2,2,0,1,1,0,3,8,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,3,0.5,13.0,2,1.5,0,1,0,0,0,0,3,1,0,0,0,0,0,14,12,3,3,3,4,4
f40bcfa41,ID_8107fa43c,400000.0,0,6,0,1,0.0,0,2,2,0,1,1,0,3,12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,13.0,2,1.5,0,1,0,0,0,0,3,1,0,0,0,0,0,42,12,3,3,3,8,4
